customer_id,order_date,order_value
2,2023-12-23,343
254,2020-03-06,492
631,2020-03-14,248
832,2022-10-27,121
129,2019-11-03,496
598,2020-01-04,212
659,2019-12-20,326
224,2019-05-21,49
217,2019-08-15,314
538,2023-06-07,266
760,2022-08-21,413
43,2022-09-15,240
768,2022-12-13,191
307,2022-08-24,179
783,2023-02-03,191
393,2021-10-15,82
247,2020-04-27,80
35,2023-08-09,84
338,2023-02-22,188
746,2022-11-09,100
822,2022-03-31,266
439,2021-12-14,287
691,2019-05-21,399
192,2021-09-12,277
171,2023-02-01,92
364,2021-08-17,351
305,2023-06-10,207
894,2022-07-08,44
879,2019-11-18,247
481,2023-04-15,137
493,2023-08-31,464
824,2022-02-14,127
186,2022-02-23,261
256,2023-03-19,118
749,2023-02-28,41
647,2019-08-14,75
89,2022-08-30,168
776,2019-07-23,330
940,2021-04-24,59
880,2022-03-28,454
631,2021-10-22,169
570,2020-07-22,431
150,2023-11-01,140
371,2022-12-20,279
749,2021-01-22,45
266,2023-05-28,490
317,2021-04-09,131
696,2019-05-23,388
513,2019-08-14,463
163,2023-06-18,42
456,2020-05-06,188
292,2019-07-24,333
597,2019-12-09,283
504,2023-03-25,135
609,2023-07-15,499
864,2020-11-11,326
341,2019-10-26,250
794,2019-06-20,208
814,2022-01-24,276
584,2023-11-10,139
745,2023-03-16,305
735,2022-09-26,495
493,2020-05-11,292
398,2019-05-08,426
337,2021-03-29,377
391,2021-08-06,397
326,2023-04-03,171
829,2019-01-23,105
634,2022-03-15,344
734,2019-08-13,364
673,2019-12-26,455
220,2021-01-24,346
310,2023-09-11,265
263,2023-08-20,333
614,2021-03-30,425
603,2020-05-01,334
32,2023-12-18,447
401,2023-07-14,312
486,2020-11-15,181
156,2021-08-11,119
248,2021-10-28,388
732,2023-12-25,204
955,2021-01-12,460
722,2022-06-05,443
17,2022-07-21,295
930,2021-06-03,36
101,2022-09-23,455
273,2022-11-30,279
472,2022-11-03,466
832,2019-09-14,264
154,2021-06-12,325
38,2020-09-23,357
422,2019-12-25,495
172,2019-05-20,69
697,2019-01-23,291
393,2019-03-16,254
439,2023-02-10,91
768,2020-01-30,336
680,2019-12-09,63
630,2019-07-24,421
621,2019-04-02,325
260,2022-12-19,496
425,2021-05-13,99
382,2021-03-11,305
96,2020-08-18,68
216,2023-01-29,117
105,2022-05-19,497
551,2023-06-26,424
395,2022-10-31,425
217,2019-11-21,450
643,2022-07-20,44
925,2021-06-23,233
821,2019-09-24,75
624,2022-09-08,274
790,2019-05-23,467
481,2019-08-01,175
61,2020-03-16,180
559,2020-11-04,213
314,2023-01-28,23
288,2023-06-10,483
337,2020-08-29,287
880,2021-07-17,420
486,2019-09-22,55
821,2023-12-14,35
6,2020-07-12,426
991,2022-04-26,475
994,2022-09-16,396
823,2022-04-08,156
746,2020-07-16,97
658,2020-06-21,330
659,2023-07-20,92
535,2019-02-09,339
200,2023-05-11,450
502,2019-03-11,264
194,2022-08-12,365
375,2021-11-14,247
618,2023-09-27,214
984,2023-02-07,265
995,2021-01-24,413
235,2022-03-09,108
581,2020-05-09,279
125,2022-08-16,305
551,2019-02-09,158
358,2019-01-18,70
844,2021-11-12,166
147,2022-08-22,261
618,2022-10-25,416
892,2019-05-18,460
616,2021-03-08,406
981,2019-03-17,387
597,2020-05-21,353
132,2021-03-23,477
931,2019-11-23,441
604,2023-09-13,251
448,2023-10-08,46
631,2019-09-14,363
391,2019-06-04,227
680,2022-08-27,157
647,2019-01-05,393
719,2020-11-22,456
864,2022-08-22,174
427,2021-10-11,26
654,2021-07-10,134
25,2021-07-06,111
81,2019-11-29,365
220,2021-10-08,101
63,2020-03-21,32
494,2019-04-01,91
905,2021-05-02,110
732,2021-10-25,207
111,2020-09-04,417
103,2019-09-13,124
696,2022-09-17,319
830,2023-05-10,473
49,2022-04-27,103
396,2023-02-27,47
224,2022-04-01,298
111,2022-06-10,31
362,2023-03-10,427
865,2020-03-06,326
440,2021-06-30,383
492,2020-08-05,169
864,2020-05-19,337
314,2019-01-17,45
593,2023-12-08,233
923,2022-11-10,333
269,2023-04-18,474
144,2023-04-29,418
720,2023-07-29,259
332,2020-12-07,241
185,2022-10-04,87
769,2019-10-04,281
268,2020-08-10,130
82,2019-04-01,149
832,2019-06-11,178
600,2020-04-18,299
309,2023-08-18,310
336,2022-07-01,322
457,2019-05-13,50
209,2023-10-03,108
354,2023-03-24,475
940,2022-02-02,351
429,2022-11-18,137
188,2022-11-12,149
502,2021-04-29,226
523,2021-07-10,379
407,2019-04-22,78
963,2023-02-19,115
614,2023-07-06,338
482,2023-01-21,265
348,2019-02-27,478
237,2019-12-30,164
291,2019-10-28,329
670,2023-12-13,144
687,2019-03-25,424
301,2019-04-23,41
353,2022-09-16,400
171,2020-02-13,372
509,2021-10-26,391
226,2021-09-29,458
203,2020-01-24,304
630,2023-01-03,226
684,2020-04-02,424
262,2023-08-30,277
790,2022-05-20,317
342,2019-09-06,71
778,2019-04-30,57
895,2020-06-23,406
759,2020-10-09,172
141,2021-11-30,352
929,2023-03-30,235
535,2021-04-23,465
966,2019-12-13,242
937,2021-06-04,162
390,2020-04-24,473
16,2022-05-15,124
149,2021-08-05,29
309,2019-06-03,476
90,2021-02-10,261
804,2022-09-01,395
618,2020-11-13,402
337,2021-07-24,133
922,2019-08-25,252
934,2023-06-07,88
29,2019-06-06,384
697,2021-01-28,63
631,2023-03-20,188
481,2022-12-05,230
289,2020-02-05,295
763,2022-09-04,126
872,2023-10-24,440
642,2022-06-05,498
288,2022-02-23,186
715,2020-06-20,224
903,2021-01-20,138
191,2022-04-28,128
868,2021-11-12,473
693,2019-04-20,258
365,2020-07-05,27
524,2019-09-03,62
700,2020-01-13,413
461,2019-08-22,316
752,2023-07-23,151
619,2019-10-19,225
725,2020-04-04,407
592,2020-02-18,299
349,2022-04-09,258
474,2020-08-10,296
409,2022-05-03,413
95,2022-12-07,65
595,2020-11-08,492
520,2023-12-19,217
220,2023-07-17,483
258,2021-12-05,140
664,2020-11-20,319
419,2023-01-23,239
132,2020-08-31,375
976,2019-12-02,308
125,2022-02-25,113
297,2023-10-27,311
150,2022-12-23,172
243,2023-01-15,32
872,2019-03-31,442
476,2022-09-01,226
48,2019-11-30,274
834,2020-04-06,441
943,2021-09-18,177
898,2020-05-03,289
945,2022-07-20,325
509,2021-05-28,87
681,2020-08-09,276
272,2023-03-21,208
975,2023-12-18,22
794,2019-05-25,256
470,2020-08-03,453
952,2019-11-03,464
180,2019-02-26,439
313,2021-02-25,151
161,2020-05-06,190
812,2019-09-18,289
3,2021-11-05,108
578,2023-10-10,122
506,2023-07-05,144
856,2019-01-23,86
472,2019-08-07,282
831,2020-11-30,27
726,2023-01-04,63
933,2021-07-24,467
543,2019-09-05,154
908,2022-05-05,267
370,2019-12-04,323
722,2021-03-22,337
638,2022-05-14,44
498,2023-12-30,484
82,2020-01-05,493
423,2023-04-26,393
249,2019-10-17,215
460,2022-05-08,211
323,2022-11-07,388
921,2023-02-14,421
914,2022-03-27,141
26,2023-10-29,279
326,2019-05-25,420
491,2019-07-04,66
745,2022-01-09,393
566,2022-04-27,228
311,2019-05-15,320
656,2021-09-22,108
510,2023-02-22,461
428,2022-11-25,22
904,2020-01-23,415
574,2023-06-02,494
650,2023-11-26,164
117,2020-09-20,393
915,2022-02-20,41
640,2022-05-14,58
414,2019-02-08,314
39,2023-05-13,126
940,2022-05-11,119
154,2019-10-01,291
838,2023-10-07,248
835,2022-11-15,454
865,2020-05-17,393
605,2023-01-29,304
592,2021-04-10,225
130,2021-08-24,90
249,2020-07-10,188
422,2020-05-20,204
727,2023-01-03,431
971,2019-07-13,352
640,2020-12-23,227
32,2022-01-02,424
399,2020-04-11,407
139,2022-06-06,401
210,2020-12-02,374
577,2021-09-05,391
11,2022-10-21,290
551,2020-04-22,456
825,2021-03-28,365
806,2019-04-13,449
196,2021-12-25,154
361,2019-09-15,165
77,2021-05-11,364
146,2021-08-21,168
968,2023-04-09,135
812,2022-03-06,411
815,2020-07-18,206
937,2019-01-25,39
495,2023-07-13,357
767,2019-10-25,392
454,2023-05-12,486
400,2022-10-23,263
266,2021-04-17,86
883,2019-12-06,458
873,2019-01-07,81
571,2023-12-14,293
335,2021-09-10,366
693,2020-12-14,482
506,2023-04-15,129
927,2020-05-02,75
457,2022-10-27,104
199,2020-07-31,425
278,2020-05-04,283
678,2019-08-29,414
916,2020-06-24,126
740,2022-01-08,31
912,2023-10-13,195
264,2023-03-24,378
308,2022-07-06,338
505,2020-01-24,46
418,2020-09-01,310
722,2022-06-30,149
9,2023-11-24,246
897,2022-06-01,498
668,2021-03-02,155
507,2023-06-14,39
562,2021-02-03,283
491,2023-12-01,466
420,2021-01-10,343
459,2019-01-26,178
573,2020-09-11,179
41,2021-05-10,416
45,2021-09-01,361
456,2020-01-24,45
273,2019-07-30,100
209,2020-05-12,432
610,2021-10-14,494
661,2023-08-30,395
300,2022-03-22,489
340,2020-12-21,37
955,2020-07-22,88
826,2021-04-18,415
654,2022-01-03,149
301,2022-05-09,445
91,2022-08-02,154
208,2021-10-26,322
756,2019-03-19,398
788,2023-02-06,237
138,2023-07-03,329
517,2022-12-02,34
301,2019-12-03,205
198,2021-02-04,436
336,2023-04-05,214
865,2019-11-05,210
720,2022-04-03,253
446,2019-07-29,451
920,2019-10-28,85
885,2023-07-25,100
29,2023-04-26,468
858,2021-01-08,55
733,2020-08-28,254
922,2023-01-07,36
26,2021-04-27,21
352,2020-05-18,52
255,2022-01-03,368
233,2019-01-03,399
419,2022-10-24,153
239,2020-04-22,446
851,2022-03-02,375
965,2022-09-08,363
817,2019-12-28,286
79,2022-05-17,24
619,2022-04-02,305
376,2022-06-15,413
762,2023-08-11,366
382,2022-08-04,110
926,2019-08-25,171
929,2019-10-20,462
821,2022-03-14,397
684,2023-10-23,137
118,2022-07-11,470
251,2023-04-15,80
976,2023-07-01,377
685,2021-07-24,45
724,2019-05-24,128
96,2023-08-10,387
732,2020-09-21,314
16,2020-02-16,229
820,2022-01-02,278
498,2019-07-26,313
591,2023-06-27,61
335,2020-02-22,323
385,2022-02-14,492
423,2019-12-30,32
173,2022-07-21,108
114,2019-06-10,107
91,2022-04-08,331
54,2023-10-27,206
913,2022-12-19,82
870,2021-07-21,355
298,2021-09-18,62
296,2019-12-16,252
148,2022-08-20,253
392,2023-12-21,94
318,2020-11-04,272
600,2021-06-14,332
955,2023-02-27,168
541,2023-10-14,498
514,2021-05-20,201
901,2020-04-16,226
899,2022-10-24,200
97,2021-01-26,192
112,2021-12-04,260
140,2019-12-18,183
698,2022-07-08,82
506,2022-01-15,401
309,2019-02-18,254
141,2021-11-14,144
297,2023-02-07,276
103,2021-02-21,111
407,2021-02-25,244
676,2020-06-18,214
48,2022-10-03,394
429,2021-07-03,226
496,2019-04-28,436
195,2019-09-03,307
574,2023-03-07,234
472,2023-07-07,205
246,2023-04-10,145
532,2021-08-01,301
416,2022-03-04,274
442,2020-06-10,80
868,2022-12-04,387
962,2023-06-15,420
746,2023-10-17,220
617,2020-05-05,88
689,2020-06-23,304
635,2023-11-08,82
96,2022-11-20,153
749,2021-03-10,258
488,2022-05-31,271
853,2021-02-06,380
992,2019-06-16,206
574,2023-12-07,390
951,2023-08-11,40
482,2022-05-13,448
382,2022-08-18,448
982,2022-11-29,362
995,2023-10-07,310
112,2021-12-12,327
7,2020-04-05,65
657,2022-03-11,213
59,2023-10-28,76
718,2022-10-01,61
544,2020-03-13,476
80,2022-07-07,352
106,2023-04-14,254
869,2021-02-17,373
695,2021-07-06,35
564,2021-03-23,152
277,2022-03-08,20
298,2022-11-04,251
135,2020-05-08,169
12,2023-03-28,323
940,2023-08-16,141
73,2019-01-31,301
544,2021-12-20,309
333,2023-07-14,389
734,2019-11-13,333
672,2021-06-03,232
283,2021-08-31,410
848,2023-06-04,300
204,2019-01-28,460
94,2023-07-14,159
964,2019-07-19,178
838,2020-03-21,46
439,2022-01-31,361
987,2021-12-07,181
962,2021-09-01,137
871,2020-11-28,356
989,2020-01-21,94
188,2020-11-07,112
448,2021-03-28,53
694,2022-09-02,134
485,2019-12-26,440
153,2022-08-31,461
66,2021-10-22,132
59,2019-11-06,387
37,2020-08-31,79
384,2021-08-26,301
838,2022-10-28,256
396,2019-03-01,145
397,2020-09-04,448
708,2023-09-03,64
241,2020-03-29,307
417,2020-01-12,248
597,2020-12-05,216
65,2023-05-19,231
331,2022-11-19,90
405,2020-10-18,254
199,2023-06-22,298
507,2023-07-27,468
813,2023-09-21,186
566,2020-05-05,214
651,2023-12-02,192
606,2019-07-22,214
734,2020-04-04,82
640,2022-04-25,89
278,2022-03-26,242
15,2021-01-07,329
33,2021-06-02,302
296,2023-01-29,368
871,2022-06-17,98
39,2023-10-21,55
602,2019-06-14,408
566,2022-03-28,214
547,2019-11-06,454
136,2021-03-28,236
41,2022-02-01,307
293,2023-05-26,168
157,2019-01-16,292
947,2020-01-14,220
725,2020-07-20,173
403,2021-01-19,41
138,2021-09-28,316
425,2021-03-17,334
346,2023-05-05,234
918,2022-09-10,350
578,2021-08-27,141
305,2020-05-10,285
359,2021-03-20,362
314,2020-06-05,280
737,2023-01-23,74
391,2023-05-24,301
935,2020-09-27,279
860,2021-06-18,382
577,2023-08-03,302
445,2023-02-18,249
439,2019-12-24,145
653,2019-08-24,461
765,2022-09-05,278
489,2019-02-09,69
248,2021-12-26,243
581,2021-05-07,400
899,2021-05-21,301
126,2021-01-23,165
787,2019-12-15,410
796,2022-09-17,392
269,2021-12-28,64
623,2021-03-28,416
905,2021-07-09,281
830,2019-11-01,438
130,2022-10-25,498
651,2022-02-11,253
834,2019-10-30,72
844,2020-08-27,254
138,2021-08-04,215
987,2022-11-23,445
112,2023-01-29,23
94,2021-01-31,79
662,2020-10-06,192
235,2020-05-10,91
485,2021-04-04,94
865,2023-03-04,341
208,2019-01-05,485
990,2021-02-21,485
416,2023-02-11,41
622,2019-01-09,415
610,2023-10-13,228
155,2020-12-29,70
173,2021-12-01,164
730,2020-09-14,439
711,2023-08-01,368
983,2020-03-07,324
519,2021-05-17,291
529,2021-02-01,478
529,2022-07-30,63
798,2019-11-16,126
271,2023-01-07,169
730,2019-09-16,113
283,2023-09-25,283
734,2023-12-05,129
42,2021-03-24,37
487,2020-12-05,257
762,2020-12-13,355
572,2020-12-04,258
310,2023-10-29,393
438,2020-01-10,231
75,2021-02-21,250
858,2019-08-19,347
703,2020-04-09,369
46,2021-07-17,313
645,2023-02-27,432
412,2020-03-04,480
448,2019-12-08,100
328,2022-11-22,274
193,2019-07-18,251
355,2019-05-17,382
50,2022-07-19,228
410,2020-08-30,476
332,2023-12-20,405
960,2021-03-14,462
312,2022-03-23,317
172,2022-01-04,393
485,2021-08-16,491
786,2020-01-22,40
569,2022-04-16,257
202,2023-02-03,405
406,2021-07-02,280
463,2020-08-08,292
375,2023-02-12,299
275,2021-07-30,411
383,2020-12-15,433
978,2023-07-25,453
375,2023-05-14,169
354,2019-07-17,334
20,2021-08-16,171
644,2023-06-13,301
113,2022-11-29,80
388,2022-06-10,155
56,2021-12-26,31
445,2023-10-24,33
833,2022-02-18,49
59,2020-01-29,458
278,2019-10-18,374
415,2020-01-21,464
483,2019-10-13,337
276,2022-09-28,306
942,2022-01-14,239
236,2022-05-02,257
384,2020-04-08,46
792,2021-08-20,276
21,2020-11-26,316
15,2023-08-03,161
251,2020-01-11,269
336,2020-06-26,93
41,2023-10-07,453
425,2019-05-04,317
161,2023-02-14,218
826,2020-03-18,315
391,2021-12-18,33
272,2022-11-20,119
135,2021-04-19,110
739,2019-07-24,414
917,2021-07-04,210
444,2022-01-01,381
84,2023-05-07,324
28,2022-06-25,440
215,2021-03-15,125
672,2021-07-31,413
263,2021-06-15,457
60,2022-03-06,26
849,2023-07-25,100
111,2021-12-18,272
705,2020-04-13,159
266,2020-09-15,376
220,2019-05-28,330
537,2023-05-15,439
927,2023-01-07,26
175,2022-12-03,171
595,2020-04-28,309
633,2023-12-26,145
792,2020-06-09,468
789,2020-02-28,304
173,2022-01-16,301
252,2023-04-19,93
486,2022-01-03,468
521,2023-07-24,64
936,2022-03-25,36
469,2019-08-14,252
992,2021-01-22,183
859,2020-11-01,476
624,2020-07-26,82
246,2021-07-22,426
649,2021-05-13,112
883,2022-12-29,341
864,2023-03-07,485
512,2023-05-18,111
951,2022-05-30,392
315,2020-07-31,61
525,2019-12-29,260
212,2021-10-22,346
57,2020-02-28,274
73,2022-02-05,350
243,2023-12-13,90
290,2020-10-22,318
920,2020-10-08,235
758,2021-05-13,330
670,2019-08-07,75
518,2019-03-06,98
76,2023-01-30,434
858,2022-12-21,358
534,2022-04-16,459
974,2022-10-20,140
73,2021-05-27,221
122,2021-04-09,451
579,2020-12-24,455
577,2021-11-28,347
409,2020-02-14,276
207,2023-08-13,149
920,2020-02-13,368
758,2020-05-16,61
892,2020-02-29,93
383,2023-04-13,253
478,2020-04-12,28
644,2019-04-11,389
676,2022-07-09,50
980,2021-08-20,115
17,2021-03-01,277
422,2019-10-31,299
294,2019-01-19,248
104,2020-04-30,264
498,2022-01-15,446
995,2020-01-20,217
4,2019-03-22,475
153,2023-11-17,251
69,2021-01-29,492
943,2022-04-22,318
883,2023-01-07,70
263,2022-09-11,236
557,2020-09-28,193
802,2021-05-05,94
481,2019-03-19,118
500,2020-09-05,20
819,2022-11-11,143
404,2023-08-02,136
237,2020-04-28,362
34,2020-10-11,214
168,2019-03-30,252
660,2023-06-25,148
508,2021-01-25,393
279,2020-02-04,82
243,2023-11-14,255
84,2021-07-08,351
856,2020-09-09,249
711,2022-11-27,209
721,2022-09-28,208
155,2023-07-31,187
895,2021-12-09,114
487,2021-11-13,176
298,2021-08-30,310
99,2022-10-14,367
19,2022-01-24,360
606,2023-06-27,414
561,2021-11-13,493
646,2020-02-04,158
950,2023-06-17,210
930,2022-03-09,472
677,2020-07-04,75
334,2022-02-14,26
556,2023-07-02,70
558,2022-05-16,498
100,2023-08-18,58
583,2019-08-18,317
598,2021-01-17,91
726,2022-03-11,275
544,2019-09-15,328
785,2022-08-14,110
700,2021-12-20,168
365,2019-11-22,49
379,2022-12-07,481
496,2021-01-06,142
423,2019-06-18,404
273,2023-01-07,256
498,2019-06-19,299
786,2021-03-07,144
412,2023-06-15,153
769,2022-07-19,25
324,2021-09-04,402
470,2022-05-17,392
495,2020-09-24,216
516,2021-08-12,209
785,2021-10-16,310
361,2019-07-19,403
817,2020-09-28,255
117,2022-11-22,98
791,2020-02-08,54
892,2022-02-27,323
534,2021-11-20,389
775,2022-07-11,380
718,2021-08-28,91
847,2019-03-08,62
569,2020-09-07,310
473,2022-02-14,152
223,2019-08-20,306
470,2020-05-12,125
630,2020-03-20,178
917,2023-11-29,376
213,2022-12-20,27
571,2022-08-18,281
223,2021-04-07,362
137,2022-02-10,456
689,2022-04-16,99
370,2021-02-24,63
591,2019-03-26,196
866,2023-12-31,411
882,2022-10-04,83
270,2023-12-13,407
407,2019-12-19,307
660,2019-10-01,328
121,2022-07-17,132
263,2019-03-30,470
829,2019-08-26,338
350,2023-06-21,389
162,2020-09-10,227
626,2020-11-21,463
837,2021-02-15,245
493,2020-07-04,352
524,2020-05-10,436
760,2021-11-07,297
104,2019-01-17,402
550,2020-03-09,306
304,2021-03-27,299
112,2021-07-29,22
1,2023-10-20,52
920,2023-07-06,497
246,2023-02-02,429
64,2019-12-07,326
119,2022-04-30,233
935,2019-09-27,49
16,2019-08-01,438
913,2023-07-02,44
871,2020-11-27,47
813,2021-04-27,116
653,2020-06-21,106
676,2023-02-02,45
321,2019-03-10,139
312,2023-11-10,220
661,2022-10-15,411
43,2020-03-31,376
83,2021-03-08,372
953,2019-12-22,34
465,2023-06-06,324
272,2021-10-29,273
874,2020-06-22,130
163,2022-12-03,27
710,2021-06-16,458
618,2022-12-20,360
239,2020-09-14,147
506,2019-11-01,205
618,2023-06-29,406
401,2020-01-11,412
156,2023-03-25,33
837,2022-02-04,249
851,2022-08-23,110
260,2021-01-03,423
677,2021-11-13,23
16,2019-09-22,171
228,2019-07-19,238
947,2020-11-16,95
743,2021-07-18,303
666,2020-04-30,374
360,2019-01-03,235
469,2021-09-22,178
180,2020-05-05,270
545,2021-12-16,86
395,2019-03-20,241
374,2023-12-05,211
844,2023-09-10,238
584,2021-11-06,392
938,2019-11-05,36
886,2020-07-07,409
685,2022-12-30,126
545,2020-07-09,485
814,2022-03-02,463
233,2021-04-26,246
394,2021-08-19,494
299,2022-09-25,100
166,2022-09-26,286
969,2023-01-12,185
966,2021-02-17,376
580,2021-11-22,253
902,2019-10-30,181
317,2023-07-09,194
524,2019-05-15,179
349,2023-06-13,382
592,2020-02-04,395
66,2020-11-20,204
948,2020-02-17,193
310,2020-10-22,257
191,2021-08-10,182
788,2020-02-21,495
249,2019-05-31,425
899,2019-11-30,419
77,2019-11-09,257
728,2023-09-11,125
111,2020-08-18,137
761,2022-01-30,251
244,2020-05-14,95
206,2022-10-22,24
222,2020-07-06,237
756,2019-12-23,301
220,2023-05-01,352
803,2023-05-08,427
522,2022-05-19,255
965,2020-12-22,342
540,2022-12-18,51
912,2021-06-02,426
182,2019-12-27,196
934,2022-02-26,138
19,2020-05-25,209
511,2019-08-26,121
61,2023-01-10,384
101,2022-08-10,480
580,2020-08-27,98
230,2021-10-25,341
99,2022-03-20,158
620,2019-06-12,355
400,2020-04-27,421
794,2022-04-11,245
49,2022-10-08,285
350,2019-06-24,352
142,2022-12-09,243
811,2019-08-09,79
324,2019-01-20,283
880,2021-07-29,474
887,2019-08-12,67
433,2021-08-18,100
225,2020-11-21,316
958,2019-03-02,494
717,2022-05-11,398
529,2019-01-12,27
673,2023-04-21,368
106,2019-10-13,268
144,2022-03-21,263
892,2020-04-12,184
737,2021-02-23,366
681,2019-08-22,440
183,2021-03-05,339
415,2019-03-01,206
716,2021-08-02,268
728,2019-08-06,146
217,2020-11-12,107
803,2019-09-23,64
377,2023-12-07,419
419,2022-01-04,301
151,2023-01-28,265
427,2020-12-09,434
682,2021-08-13,430
505,2021-04-08,237
841,2019-01-07,446
778,2020-11-01,34
575,2019-01-14,275
353,2023-01-21,333
497,2023-09-14,196
855,2020-07-01,354
654,2023-03-27,234
529,2019-07-31,44
218,2019-08-06,343
205,2020-08-11,311
164,2022-01-06,136
923,2020-07-08,99
852,2022-09-12,194
500,2022-11-24,251
688,2022-05-31,334
649,2022-08-17,488
754,2022-10-22,455
393,2020-06-14,59
118,2021-01-01,190
252,2020-04-25,136
786,2021-05-28,203
900,2021-04-07,100
734,2021-06-23,406
388,2020-02-27,90
287,2021-09-18,159
146,2020-11-19,212
132,2023-04-14,190
55,2020-07-11,120
706,2022-06-13,89
75,2022-10-15,193
777,2020-03-13,463
404,2021-01-01,208
418,2022-02-25,452
469,2022-06-02,234
426,2022-04-16,44
674,2022-04-14,108
310,2020-10-20,150
922,2022-08-19,215
306,2023-06-01,338
870,2020-04-10,305
627,2020-06-23,244
485,2021-11-25,368
329,2019-08-24,407
139,2021-05-21,353
760,2019-08-28,360
727,2022-04-09,346
653,2021-06-16,168
565,2019-03-16,90
237,2019-09-21,148
888,2020-04-26,463
660,2023-02-26,309
518,2019-03-07,106
48,2019-01-01,406
870,2021-10-25,37
483,2023-05-31,62
284,2020-07-22,95
472,2019-01-02,353
856,2021-07-14,60
410,2019-08-20,495
500,2021-01-11,381
940,2021-01-16,384
907,2019-04-12,299
302,2022-09-17,299
992,2023-04-22,278
771,2022-04-10,462
613,2019-08-01,461
619,2023-04-08,348
406,2021-11-28,43
472,2019-06-07,469
678,2022-01-15,394
852,2021-12-26,315
528,2021-08-07,495
56,2022-03-10,346
925,2022-03-19,412
743,2020-02-12,128
207,2023-04-02,378
925,2021-01-21,463
986,2020-02-08,442
890,2020-12-15,308
884,2023-07-14,437
764,2019-08-11,337
310,2019-03-23,360
638,2022-07-29,336
592,2022-01-22,368
76,2022-08-08,46
367,2021-12-02,145
241,2021-06-18,420
387,2023-12-29,335
511,2020-09-08,189
416,2020-01-13,66
228,2022-12-17,387
663,2023-08-06,362
800,2021-01-30,200
943,2019-02-11,384
872,2021-12-12,424
748,2022-02-08,411
761,2021-01-10,92
677,2023-10-05,141
698,2021-09-15,372
283,2021-06-06,205
856,2020-11-21,343
333,2022-11-04,338
147,2019-11-20,462
967,2022-12-22,101
858,2021-09-05,499
191,2022-01-06,49
881,2019-05-13,300
886,2022-10-21,140
702,2023-07-29,372
992,2022-09-06,374
486,2020-07-24,125
499,2020-09-11,331
42,2019-08-02,437
838,2020-06-01,453
806,2023-04-05,149
26,2021-06-17,224
844,2023-06-21,72
316,2023-12-06,401
300,2021-05-14,316
24,2022-10-16,298
750,2020-04-27,208
796,2019-12-30,234
43,2020-08-17,50
224,2020-05-03,469
999,2021-05-04,277
370,2023-07-17,472
872,2023-08-02,79
954,2020-10-29,97
51,2020-05-24,42
205,2020-06-21,204
11,2022-11-09,54
835,2021-07-25,20
196,2023-10-07,124
285,2019-05-30,195
398,2020-08-28,68
515,2020-11-11,187
59,2021-10-25,337
318,2020-04-16,290
201,2021-09-20,177
540,2020-11-19,40
261,2020-01-04,411
794,2020-04-20,410
491,2023-12-03,124
472,2022-05-09,309
610,2022-12-23,140
870,2021-09-01,211
594,2022-07-16,445
222,2019-03-24,248
459,2021-05-03,200
515,2023-12-08,371
733,2019-07-09,244
110,2020-07-17,473
853,2022-08-08,253
955,2023-09-03,285
322,2020-03-25,365
809,2021-06-24,333
157,2021-06-28,384
884,2021-11-30,237
442,2019-06-16,230
350,2023-11-30,118
729,2019-01-05,128
307,2020-12-17,407
394,2023-07-13,364
718,2023-03-22,272
783,2019-11-25,411
979,2019-10-28,31
16,2022-12-25,137
60,2019-08-27,107
647,2022-09-08,363
483,2021-08-08,228
934,2022-11-11,428
806,2022-07-09,430
141,2019-03-16,149
98,2022-08-19,348
649,2022-11-01,202
156,2020-01-13,461
133,2021-04-07,436
802,2023-10-25,102
433,2019-11-29,273
627,2020-09-04,452
44,2019-05-11,24
366,2020-02-20,322
798,2022-06-07,487
93,2019-01-18,43
736,2019-04-12,140
72,2023-12-21,114
838,2019-04-30,447
736,2019-10-18,471
999,2023-04-26,243
238,2020-08-16,258
772,2021-03-09,246
174,2019-09-25,161
686,2021-04-25,439
8,2021-09-09,70
600,2022-06-02,409
271,2023-08-07,164
993,2020-06-29,357
144,2019-03-26,347
3,2020-09-15,326
808,2020-10-08,71
88,2022-04-17,31
975,2021-06-08,356
479,2022-04-02,114
100,2023-10-22,390
367,2021-11-20,148
158,2020-01-01,30
202,2021-11-10,291
654,2023-05-03,376
89,2020-12-17,388
369,2023-12-25,111
805,2021-09-26,28
259,2021-07-26,394
875,2020-04-09,142
669,2020-07-08,283
299,2020-01-11,300
560,2019-04-23,477
859,2019-09-01,443
225,2023-05-29,470
526,2021-09-08,138
51,2023-08-21,426
221,2022-08-18,209
38,2020-11-06,298
873,2021-08-17,319
890,2021-11-20,75
820,2023-06-25,215
888,2020-04-14,398
579,2022-11-01,42
712,2022-07-29,284
181,2022-05-28,264
465,2020-05-13,279
999,2019-10-02,437
684,2020-08-22,250
610,2022-07-23,229
893,2020-04-29,181
978,2019-10-22,396
104,2021-04-01,373
311,2020-12-16,189
72,2019-09-02,406
182,2020-06-29,358
690,2020-08-25,309
186,2021-03-17,493
158,2023-04-30,246
185,2021-09-06,380
406,2023-05-19,382
855,2019-04-27,498
290,2022-01-05,62
466,2021-01-08,494
194,2019-12-04,214
734,2020-03-14,440
338,2020-09-08,31
301,2019-08-02,490
374,2023-04-29,484
524,2020-12-07,291
419,2021-11-20,81
774,2019-10-12,36
694,2020-03-15,290
539,2023-03-07,45
29,2022-06-04,64
472,2019-02-22,405
914,2021-04-25,164
730,2019-10-14,84
